cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,cbsa_county_count,cbsa_population_covered,merchants_all,revenue_all,has_womply
17140,"Cincinnati, OH-KY-IN",2021-09-27,ALL,2,2,0,0,0,0,11055.0,2,1,1,6,1868802,-0.033106495785000224,0.04324677879197474,True
17140,"Cincinnati, OH-KY-IN",2021-09-27,MLB,1,1,0,0,0,0,11055.0,1,0,1,6,1868802,-0.033106495785000224,0.04324677879197474,True
17140,"Cincinnati, OH-KY-IN",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,6,1868802,-0.033106495785000224,0.04324677879197474,True
17410,"Cleveland, OH",2021-09-27,ALL,1,1,0,0,0,0,13121.0,1,1,0,6,2145690,0.0020512234758981963,0.2510856926676267,True
17410,"Cleveland, OH",2021-09-27,MLB,1,1,0,0,0,0,13121.0,1,1,0,6,2145690,0.0020512234758981963,0.2510856926676267,True
18140,"Columbus, OH",2021-09-27,ALL,2,2,0,0,0,0,0.0,1,2,0,4,1860369,0.024467629378902785,-0.0578957962640745,True
18140,"Columbus, OH",2021-09-27,NHL,2,2,0,0,0,0,0.0,1,2,0,4,1860369,0.024467629378902785,-0.0578957962640745,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-09-27,ALL,9,9,0,0,0,0,141725.0,3,3,6,10,7503152,-0.03471385489458297,-0.02491415181246494,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-09-27,MLB,6,6,0,0,0,0,141725.0,1,0,6,10,7503152,-0.03471385489458297,-0.02491415181246494,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-09-27,NFL,2,2,0,0,0,0,0.0,1,2,0,10,7503152,-0.03471385489458297,-0.02491415181246494,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,10,7503152,-0.03471385489458297,-0.02491415181246494,True
19740,"Denver-Aurora-Centennial, CO",2021-09-27,ALL,5,5,0,0,0,0,62694.0,3,5,0,6,2905722,0.07852766118025055,0.049859855454169405,True
19740,"Denver-Aurora-Centennial, CO",2021-09-27,MLB,3,3,0,0,0,0,62694.0,1,3,0,6,2905722,0.07852766118025055,0.049859855454169405,True
19740,"Denver-Aurora-Centennial, CO",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,6,2905722,0.07852766118025055,0.049859855454169405,True
19740,"Denver-Aurora-Centennial, CO",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,6,2905722,0.07852766118025055,0.049859855454169405,True
19820,"Detroit-Warren-Dearborn, MI",2021-09-27,ALL,3,3,0,0,0,0,11044.0,2,3,0,4,4040027,0.043349686771895345,0.6778090859293763,True
19820,"Detroit-Warren-Dearborn, MI",2021-09-27,MLB,1,1,0,0,0,0,11044.0,1,1,0,4,4040027,0.043349686771895345,0.6778090859293763,True
19820,"Detroit-Warren-Dearborn, MI",2021-09-27,NHL,2,2,0,0,0,0,0.0,1,2,0,4,4040027,0.043349686771895345,0.6778090859293763,True
24580,"Green Bay, WI",2021-09-27,ALL,1,1,0,0,0,0,0.0,1,1,0,1,264542,-0.000527,-0.292,True
24580,"Green Bay, WI",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,1,264542,-0.000527,-0.292,True
26420,"Houston-Pasadena-The Woodlands, TX",2021-09-27,ALL,6,6,0,0,0,0,177948.0,1,6,0,6,6937026,0.038080228414885564,-0.04977068625950083,True
26420,"Houston-Pasadena-The Woodlands, TX",2021-09-27,MLB,6,6,0,0,0,0,177948.0,1,6,0,6,6937026,0.038080228414885564,-0.04977068625950083,True
28140,"Kansas City, MO-KS",2021-09-27,ALL,7,7,0,0,0,1,87103.0,2,7,0,5,1826569,0.08433804044632313,-0.04738155547367771,True
28140,"Kansas City, MO-KS",2021-09-27,MLB,6,6,0,0,0,0,87103.0,1,6,0,5,1826569,0.08433804044632313,-0.04738155547367771,True
28140,"Kansas City, MO-KS",2021-09-27,NHL,1,1,0,0,0,1,0.0,1,1,0,5,1826569,0.08433804044632313,-0.04738155547367771,True
29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-09-27,ALL,3,3,0,0,0,0,0.0,1,3,0,1,2266715,-0.181,-0.0517,True
29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-09-27,NHL,3,3,0,0,0,0,0.0,1,3,0,1,2266715,-0.181,-0.0517,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-09-27,ALL,11,11,0,0,0,0,310307.0,4,11,0,2,13214799,-0.049420939909869226,-0.15316281972960769,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-09-27,MLB,6,6,0,0,0,0,294307.0,1,6,0,2,13214799,-0.049420939909869226,-0.15316281972960769,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-09-27,NBA,1,1,0,0,0,0,16000.0,1,1,0,2,13214799,-0.049420939909869226,-0.15316281972960769,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,2,13214799,-0.049420939909869226,-0.15316281972960769,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-09-27,NHL,3,3,0,0,0,0,0.0,1,3,0,2,13214799,-0.049420939909869226,-0.15316281972960769,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-09-27,ALL,5,5,0,0,0,0,27273.0,3,5,0,3,6166488,0.049316695662101354,-0.13512711501262958,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-09-27,MLB,3,3,0,0,0,0,27273.0,1,3,0,3,6166488,0.049316695662101354,-0.13512711501262958,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,3,6166488,0.049316695662101354,-0.13512711501262958,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,3,6166488,0.049316695662101354,-0.13512711501262958,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-09-27,ALL,4,4,0,0,0,0,54769.0,2,4,0,10,3404291,-0.10310000947921316,-0.09563373883137488,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-09-27,MLB,3,3,0,0,0,0,54769.0,1,3,0,10,3404291,-0.10310000947921316,-0.09563373883137488,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,10,3404291,-0.10310000947921316,-0.09563373883137488,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-09-27,ALL,1,1,0,0,0,0,0.0,1,1,0,6,1654729,0.06108310430287981,0.33745428405497213,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,6,1654729,0.06108310430287981,0.33745428405497213,True
35380,"New Orleans-Metairie, LA",2021-09-27,ALL,1,1,0,0,0,0,0.0,1,1,0,2,822637,-0.026033241150106308,0.1012472716398606,True
35380,"New Orleans-Metairie, LA",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,2,822637,-0.026033241150106308,0.1012472716398606,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-09-27,ALL,10,10,0,0,0,0,191095.0,5,7,3,22,19160373,-0.0054465740244200945,0.16455068538279502,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-09-27,MLB,7,7,0,0,0,0,191095.0,2,4,3,22,19160373,-0.0054465740244200945,0.16455068538279502,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,22,19160373,-0.0054465740244200945,0.16455068538279502,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-09-27,NHL,2,2,0,0,0,0,0.0,2,2,0,22,19160373,-0.0054465740244200945,0.16455068538279502,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-09-27,ALL,3,3,0,0,0,0,0.0,2,3,0,9,5937194,-0.04784806454025251,0.05643190722755566,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,9,5937194,-0.04784806454025251,0.05643190722755566,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-09-27,NHL,2,2,0,0,0,0,0.0,1,2,0,9,5937194,-0.04784806454025251,0.05643190722755566,True
38060,"Phoenix-Mesa-Chandler, AZ",2021-09-27,ALL,5,5,0,0,0,0,47172.0,2,5,0,2,4948203,0.0807268790306299,-0.09607902565840569,True
38060,"Phoenix-Mesa-Chandler, AZ",2021-09-27,MLB,3,3,0,0,0,0,47172.0,1,3,0,2,4948203,0.0807268790306299,-0.09607902565840569,True
38060,"Phoenix-Mesa-Chandler, AZ",2021-09-27,NHL,2,2,0,0,0,0,0.0,1,2,0,2,4948203,0.0807268790306299,-0.09607902565840569,True
38300,"Pittsburgh, PA",2021-09-27,ALL,8,8,0,0,0,0,78109.0,2,8,0,7,2338377,-0.03823132347777967,-0.04716436297483255,True
38300,"Pittsburgh, PA",2021-09-27,MLB,6,6,0,0,0,0,78109.0,1,6,0,7,2338377,-0.03823132347777967,-0.04716436297483255,True
38300,"Pittsburgh, PA",2021-09-27,NHL,2,2,0,0,0,0,0.0,1,2,0,7,2338377,-0.03823132347777967,-0.04716436297483255,True
39580,"Raleigh-Cary, NC",2021-09-27,ALL,1,1,0,0,0,0,0.0,1,1,0,2,1321100,-0.03148693853606843,0.006670462341987736,True
39580,"Raleigh-Cary, NC",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,2,1321100,-0.03148693853606843,0.006670462341987736,True
41180,"St. Louis, MO-IL",2021-09-27,ALL,7,7,0,0,0,0,233552.0,2,1,6,7,2548503,0.027927569361307403,0.04618261073265362,True
41180,"St. Louis, MO-IL",2021-09-27,MLB,6,6,0,0,0,0,233552.0,1,0,6,7,2548503,0.027927569361307403,0.04618261073265362,True
41180,"St. Louis, MO-IL",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,7,2548503,0.027927569361307403,0.04618261073265362,True
41620,"Salt Lake City-Murray, UT",2021-09-27,ALL,1,1,0,0,0,1,0.0,1,1,0,2,1232696,0.029049804493565323,-0.10015402005036116,True
41620,"Salt Lake City-Murray, UT",2021-09-27,NHL,1,1,0,0,0,1,0.0,1,1,0,2,1232696,0.029049804493565323,-0.10015402005036116,True
41860,"San Francisco-Oakland-Fremont, CA",2021-09-27,ALL,6,6,0,0,0,0,190371.0,1,6,0,5,4731803,-0.08757272664563594,-0.38799937081066144,True
41860,"San Francisco-Oakland-Fremont, CA",2021-09-27,MLB,6,6,0,0,0,0,190371.0,1,6,0,5,4731803,-0.08757272664563594,-0.38799937081066144,True
41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-09-27,ALL,2,2,0,0,0,0,0.0,2,2,0,2,1990660,-0.04883087458430872,-0.14369768217576082,True
41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-09-27,NFL,1,1,0,0,0,0,0.0,1,1,0,2,1990660,-0.04883087458430872,-0.14369768217576082,True
41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,2,1990660,-0.04883087458430872,-0.14369768217576082,True
42660,"Seattle-Tacoma-Bellevue, WA",2021-09-27,ALL,8,8,0,0,0,2,173982.0,3,8,0,3,3979845,-0.11568462995418162,-0.18423789048568473,True
42660,"Seattle-Tacoma-Bellevue, WA",2021-09-27,MLB,6,6,0,0,0,0,173982.0,1,6,0,3,3979845,-0.11568462995418162,-0.18423789048568473,True
42660,"Seattle-Tacoma-Bellevue, WA",2021-09-27,NHL,2,2,0,0,0,2,0.0,2,2,0,3,3979845,-0.11568462995418162,-0.18423789048568473,True
44060,"Spokane-Spokane Valley, WA",2021-09-27,ALL,1,1,0,0,0,1,0.0,1,0,1,1,522798,0.00945,-0.112,True
44060,"Spokane-Spokane Valley, WA",2021-09-27,NHL,1,1,0,0,0,1,0.0,1,0,1,1,522798,0.00945,-0.112,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2021-09-27,ALL,2,2,0,0,0,0,0.0,1,2,0,4,3194831,0.05856264960493998,0.06637549535484037,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2021-09-27,NHL,2,2,0,0,0,0,0.0,1,2,0,4,3194831,0.05856264960493998,0.06637549535484037,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-09-27,ALL,4,4,0,0,0,0,107972.0,2,4,0,16,5999288,-0.15415528374367093,-0.38774335312790453,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-09-27,MLB,3,3,0,0,0,0,107972.0,1,3,0,16,5999288,-0.15415528374367093,-0.38774335312790453,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-09-27,NHL,1,1,0,0,0,0,0.0,1,1,0,16,5999288,-0.15415528374367093,-0.38774335312790453,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2021-10-04,ALL,1,1,0,0,0,0,11158.0,1,1,0,17,5566943,0.05096131402818387,-0.039219130562536744,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2021-10-04,NBA,1,1,0,0,0,0,11158.0,1,1,0,17,5566943,0.05096131402818387,-0.039219130562536744,True
14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,ALL,5,5,0,2,0,0,113860.0,3,5,0,7,4873019,-0.08410700648817498,0.011486089998828244,True
14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,MLB,2,2,0,2,0,0,75548.0,1,2,0,7,4873019,-0.08410700648817498,0.011486089998828244,True
14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,NBA,2,2,0,0,0,0,38312.0,1,2,0,7,4873019,-0.08410700648817498,0.011486089998828244,True
14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,7,4873019,-0.08410700648817498,0.011486089998828244,True
15380,"Buffalo-Cheektowaga, NY",2021-10-04,ALL,2,2,0,0,0,0,0.0,1,2,0,2,1127983,0.15709765838669557,-0.22144307316688286,True
15380,"Buffalo-Cheektowaga, NY",2021-10-04,NHL,2,2,0,0,0,0,0.0,1,2,0,2,1127983,0.15709765838669557,-0.22144307316688286,True
16740,"Charlotte-Concord-Gastonia, NC-SC",2021-10-04,ALL,2,2,0,0,0,0,8916.0,2,2,0,9,2580193,0.027243898033984273,0.08953444319475326,True
16740,"Charlotte-Concord-Gastonia, NC-SC",2021-10-04,NBA,1,1,0,0,0,0,8916.0,1,1,0,9,2580193,0.027243898033984273,0.08953444319475326,True
16740,"Charlotte-Concord-Gastonia, NC-SC",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,9,2580193,0.027243898033984273,0.08953444319475326,True
16980,"Chicago-Naperville-Elgin, IL-IN",2021-10-04,ALL,4,4,0,1,0,0,65974.0,3,3,1,9,9061388,-0.13232181689273212,-0.07348255829018689,True
16980,"Chicago-Naperville-Elgin, IL-IN",2021-10-04,MLB,1,1,0,1,0,0,40288.0,1,0,1,9,9061388,-0.13232181689273212,-0.07348255829018689,True
16980,"Chicago-Naperville-Elgin, IL-IN",2021-10-04,NBA,2,2,0,0,0,0,25686.0,1,2,0,9,9061388,-0.13232181689273212,-0.07348255829018689,True
16980,"Chicago-Naperville-Elgin, IL-IN",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,9,9061388,-0.13232181689273212,-0.07348255829018689,True
17140,"Cincinnati, OH-KY-IN",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,6,1868802,-0.02918300052654053,0.0632748856219118,True
17140,"Cincinnati, OH-KY-IN",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,6,1868802,-0.02918300052654053,0.0632748856219118,True
17410,"Cleveland, OH",2021-10-04,ALL,2,2,0,0,0,0,20027.0,1,2,0,6,2145690,0.008444685849307215,0.2832441628194194,True
17410,"Cleveland, OH",2021-10-04,NBA,2,2,0,0,0,0,20027.0,1,2,0,6,2145690,0.008444685849307215,0.2832441628194194,True
18140,"Columbus, OH",2021-10-04,ALL,2,2,0,0,0,0,0.0,1,2,0,4,1860369,0.025769581679763526,-0.044043840334901295,True
18140,"Columbus, OH",2021-10-04,NHL,2,2,0,0,0,0,0.0,1,2,0,4,1860369,0.025769581679763526,-0.044043840334901295,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-10-04,ALL,5,5,0,0,0,0,33694.0,3,5,0,10,7503152,-0.02774238029564108,0.018534771293451074,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-10-04,NBA,2,2,0,0,0,0,33694.0,1,2,0,10,7503152,-0.02774238029564108,0.018534771293451074,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,10,7503152,-0.02774238029564108,0.018534771293451074,True
19100,"Dallas-Fort Worth-Arlington, TX",2021-10-04,NHL,2,2,0,0,0,0,0.0,1,2,0,10,7503152,-0.02774238029564108,0.018534771293451074,True
19740,"Denver-Aurora-Centennial, CO",2021-10-04,ALL,3,3,0,0,0,0,11927.0,2,3,0,6,2905722,0.07834928320740939,0.15856412175700219,True
19740,"Denver-Aurora-Centennial, CO",2021-10-04,NBA,1,1,0,0,0,0,11927.0,1,1,0,6,2905722,0.07834928320740939,0.15856412175700219,True
19740,"Denver-Aurora-Centennial, CO",2021-10-04,NHL,2,2,0,0,0,0,0.0,1,2,0,6,2905722,0.07834928320740939,0.15856412175700219,True
19820,"Detroit-Warren-Dearborn, MI",2021-10-04,ALL,3,3,0,0,0,0,5423.0,2,3,0,4,4040027,0.05078853230436332,0.6426982589472794,True
19820,"Detroit-Warren-Dearborn, MI",2021-10-04,NBA,1,1,0,0,0,0,5423.0,1,1,0,4,4040027,0.05078853230436332,0.6426982589472794,True
19820,"Detroit-Warren-Dearborn, MI",2021-10-04,NHL,2,2,0,0,0,0,0.0,1,2,0,4,4040027,0.05078853230436332,0.6426982589472794,True
21340,"El Paso, TX",2021-10-04,ALL,1,1,0,0,0,1,0.0,1,1,0,1,839238,-0.151,-0.082,True
21340,"El Paso, TX",2021-10-04,NHL,1,1,0,0,0,1,0.0,1,1,0,1,839238,-0.151,-0.082,True
26420,"Houston-Pasadena-The Woodlands, TX",2021-10-04,ALL,5,5,0,2,0,0,103798.0,3,5,0,6,6937026,0.041748537903706855,0.032342429162006886,True
26420,"Houston-Pasadena-The Woodlands, TX",2021-10-04,MLB,2,2,0,2,0,0,81812.0,1,2,0,6,6937026,0.041748537903706855,0.032342429162006886,True
26420,"Houston-Pasadena-The Woodlands, TX",2021-10-04,NBA,2,2,0,0,0,0,21986.0,1,2,0,6,6937026,0.041748537903706855,0.032342429162006886,True
26420,"Houston-Pasadena-The Woodlands, TX",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,6,6937026,0.041748537903706855,0.032342429162006886,True
27260,"Jacksonville, FL",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,3,1441679,0.02836402188004403,0.5460053597229342,True
27260,"Jacksonville, FL",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,3,1441679,0.02836402188004403,0.5460053597229342,True
28140,"Kansas City, MO-KS",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,5,1826569,0.10674034274095312,-0.07637720173724617,True
28140,"Kansas City, MO-KS",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,5,1826569,0.10674034274095312,-0.07637720173724617,True
29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-10-04,ALL,2,2,0,0,0,0,0.0,2,2,0,1,2266715,-0.167,-0.0024,True
29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,1,2266715,-0.167,-0.0024,True
29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,1,2266715,-0.167,-0.0024,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-04,ALL,8,8,0,1,0,0,69140.0,5,8,0,2,13214799,-0.03851867336007154,-0.13080626606579487,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-04,MLB,1,1,0,1,0,0,53193.0,1,1,0,2,13214799,-0.03851867336007154,-0.13080626606579487,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-04,NBA,2,2,0,0,0,0,15947.0,1,2,0,2,13214799,-0.03851867336007154,-0.13080626606579487,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-04,NFL,2,2,0,0,0,0,0.0,1,2,0,2,13214799,-0.03851867336007154,-0.13080626606579487,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-04,NHL,3,3,0,0,0,0,0.0,2,3,0,2,13214799,-0.03851867336007154,-0.13080626606579487,True
32820,"Memphis, TN-MS-AR",2021-10-04,ALL,2,2,0,0,0,0,11027.0,1,2,0,2,1122111,-0.0385898207931301,0.08170296156084379,True
32820,"Memphis, TN-MS-AR",2021-10-04,NBA,2,2,0,0,0,0,11027.0,1,2,0,2,1122111,-0.0385898207931301,0.08170296156084379,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-10-04,ALL,2,2,0,0,0,0,19600.0,2,2,0,3,6166488,0.06278894252287526,-0.10839363517775433,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-10-04,NBA,1,1,0,0,0,0,19600.0,1,1,0,3,6166488,0.06278894252287526,-0.10839363517775433,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,3,6166488,0.06278894252287526,-0.10839363517775433,True
33340,"Milwaukee-Waukesha, WI",2021-10-04,ALL,3,3,0,2,0,0,97106.0,2,3,0,4,1575179,0.07181756274048853,0.05464841633871453,True
33340,"Milwaukee-Waukesha, WI",2021-10-04,MLB,2,2,0,2,0,0,84664.0,1,2,0,4,1575179,0.07181756274048853,0.05464841633871453,True
33340,"Milwaukee-Waukesha, WI",2021-10-04,NBA,1,1,0,0,0,0,12442.0,1,1,0,4,1575179,0.07181756274048853,0.05464841633871453,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-10-04,ALL,5,5,0,0,0,0,5715.0,3,5,0,10,3404291,-0.10092452842603644,-0.06645615744952474,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-10-04,NBA,1,1,0,0,0,0,5715.0,1,1,0,10,3404291,-0.10092452842603644,-0.06645615744952474,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,10,3404291,-0.10092452842603644,-0.06645615744952474,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-10-04,NHL,3,3,0,0,0,0,0.0,1,3,0,10,3404291,-0.10092452842603644,-0.06645615744952474,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,6,1654729,0.04851885176364226,0.4205225384942187,True
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,6,1654729,0.04851885176364226,0.4205225384942187,True
35380,"New Orleans-Metairie, LA",2021-10-04,ALL,1,1,0,0,0,0,12407.0,1,1,0,2,822637,-0.011011878994015586,0.11034739380796145,True
35380,"New Orleans-Metairie, LA",2021-10-04,NBA,1,1,0,0,0,0,12407.0,1,1,0,2,822637,-0.011011878994015586,0.11034739380796145,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-10-04,ALL,4,4,0,0,0,0,22860.0,4,4,0,22,19160373,0.00468230763044122,0.16486130448504316,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-10-04,NBA,2,2,0,0,0,0,22860.0,2,2,0,22,19160373,0.00468230763044122,0.16486130448504316,True
35620,"New York-Newark-Jersey City, NY-NJ",2021-10-04,NHL,2,2,0,0,0,0,0.0,2,2,0,22,19160373,0.00468230763044122,0.16486130448504316,True
36420,"Oklahoma City, OK",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,3,1229754,0.12198370796110442,-0.05796060187647286,True
36420,"Oklahoma City, OK",2021-10-04,NBA,1,1,0,0,0,0,0.0,1,1,0,3,1229754,0.12198370796110442,-0.05796060187647286,True
36740,"Orlando-Kissimmee-Sanford, FL",2021-10-04,ALL,2,2,0,0,0,1,12509.0,2,2,0,4,2608147,0.06095882258170264,-0.15338276308812349,True
36740,"Orlando-Kissimmee-Sanford, FL",2021-10-04,NBA,1,1,0,0,0,0,12509.0,1,1,0,4,2608147,0.06095882258170264,-0.15338276308812349,True
36740,"Orlando-Kissimmee-Sanford, FL",2021-10-04,NHL,1,1,0,0,0,1,0.0,1,1,0,4,2608147,0.06095882258170264,-0.15338276308812349,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-10-04,ALL,2,2,0,0,0,0,11732.0,2,2,0,9,5937194,-0.04943205984173669,0.0500890780392219,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-10-04,NBA,1,1,0,0,0,0,11732.0,1,1,0,9,5937194,-0.04943205984173669,0.0500890780392219,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,9,5937194,-0.04943205984173669,0.0500890780392219,True
38060,"Phoenix-Mesa-Chandler, AZ",2021-10-04,ALL,2,2,0,0,0,0,12434.0,2,2,0,2,4948203,0.09657448213017938,-0.013050211319139493,True
38060,"Phoenix-Mesa-Chandler, AZ",2021-10-04,NBA,1,1,0,0,0,0,12434.0,1,1,0,2,4948203,0.09657448213017938,-0.013050211319139493,True
38060,"Phoenix-Mesa-Chandler, AZ",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,2,4948203,0.09657448213017938,-0.013050211319139493,True
38300,"Pittsburgh, PA",2021-10-04,ALL,2,2,0,0,0,0,0.0,2,2,0,7,2338377,-0.05282067361250987,-0.03182325732762508,True
38300,"Pittsburgh, PA",2021-10-04,NFL,1,1,0,0,0,0,0.0,1,1,0,7,2338377,-0.05282067361250987,-0.03182325732762508,True
38300,"Pittsburgh, PA",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,7,2338377,-0.05282067361250987,-0.03182325732762508,True
38900,"Portland-Vancouver-Hillsboro, OR-WA",2021-10-04,ALL,1,1,0,0,0,0,13936.0,1,1,0,3,1832634,-0.13730022219384774,0.11694116817651533,True
38900,"Portland-Vancouver-Hillsboro, OR-WA",2021-10-04,NBA,1,1,0,0,0,0,13936.0,1,1,0,3,1832634,-0.13730022219384774,0.11694116817651533,True
39580,"Raleigh-Cary, NC",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,2,1321100,-0.022067874952690938,0.07159770098402847,True
39580,"Raleigh-Cary, NC",2021-10-04,NHL,1,1,0,0,0,0,0.0,1,1,0,2,1321100,-0.022067874952690938,0.07159770098402847,True
40900,"Sacramento-Roseville-Folsom, CA",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,4,2363730,-0.09020277726305458,0.05946213484619649,True
40900,"Sacramento-Roseville-Folsom, CA",2021-10-04,NBA,1,1,0,0,0,0,0.0,1,1,0,4,2363730,-0.09020277726305458,0.05946213484619649,True
41180,"St. Louis, MO-IL",2021-10-04,ALL,1,1,0,0,0,0,0.0,1,1,0,7,2548503,0.024622338145177773,0.0618570439195088,True
