county_fips,county_name,state,cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,merchants_all,revenue_all,has_womply
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2022-01-03,NBA,2,2,0,0,0,0,38312.0,1,2,0,-0.037,-0.205,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2022-01-03,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.037,-0.205,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-03,ALL,3,3,0,0,0,0,18644.0,3,3,0,0.225,0.809,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-03,NBA,1,1,0,0,0,0,18644.0,1,1,0,0.225,0.809,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,0.225,0.809,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-03,NHL,1,1,0,0,0,0,0.0,1,1,0,0.225,0.809,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-03,ALL,2,2,0,0,0,0,14375.0,2,2,0,-0.0287,0.406,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-03,NBA,1,1,0,0,0,0,14375.0,1,1,0,-0.0287,0.406,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,-0.0287,0.406,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-03,ALL,1,1,0,0,0,0,0.0,1,1,0,0.0944,0.0547,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-03,NHL,1,1,0,0,0,0,0.0,1,1,0,0.0944,0.0547,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2022-01-03,ALL,2,2,0,0,0,0,0.0,1,2,0,0.353,1.74,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2022-01-03,NHL,2,2,0,0,0,0,0.0,1,2,0,0.353,1.74,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2022-01-03,ALL,4,4,0,0,0,0,0.0,2,4,0,-0.114,0.209,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,-0.114,0.209,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2022-01-03,NHL,3,3,0,0,0,0,0.0,1,3,0,-0.114,0.209,True
34003,Bergen County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,ALL,1,1,0,0,0,0,0.0,1,1,0,0.011,-0.0227,True
34003,Bergen County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,0.011,-0.0227,True
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,ALL,1,1,0,0,0,0,0.0,1,1,0,0.0196,-0.0439,True
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,NHL,1,1,0,0,0,0,0.0,1,1,0,0.0196,-0.0439,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2022-01-03,ALL,2,2,0,0,0,0,0.0,2,2,0,0.321,-0.286,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,0.321,-0.286,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2022-01-03,NHL,1,1,0,0,0,0,0.0,1,1,0,0.321,-0.286,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,ALL,3,3,0,0,0,0,50427.0,1,3,0,0.176,0.324,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,NBA,3,3,0,0,0,0,50427.0,1,3,0,0.176,0.324,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,ALL,3,3,0,0,0,0,35978.0,2,3,0,0.12,-0.126,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,NBA,2,2,0,0,0,0,35978.0,1,2,0,0.12,-0.126,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-03,NHL,1,1,0,0,0,0,0.0,1,1,0,0.12,-0.126,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2022-01-03,ALL,3,3,0,0,0,0,52654.0,1,3,0,0.0669,0.385,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2022-01-03,NBA,3,3,0,0,0,0,52654.0,1,3,0,0.0669,0.385,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2022-01-03,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0142,0.0363,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2022-01-03,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0142,0.0363,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2022-01-03,ALL,2,2,0,0,0,0,18178.0,2,2,0,0.0858,0.635,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2022-01-03,NBA,1,1,0,0,0,0,18178.0,1,1,0,0.0858,0.635,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,0.0858,0.635,True
39049,Franklin County,OH,18140,"Columbus, OH",2022-01-03,ALL,2,2,0,0,0,0,0.0,1,2,0,0.186,0.232,True
39049,Franklin County,OH,18140,"Columbus, OH",2022-01-03,NHL,2,2,0,0,0,0,0.0,1,2,0,0.186,0.232,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2022-01-03,ALL,2,2,0,0,0,0,29625.0,1,2,0,0.266,0.0936,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2022-01-03,NBA,2,2,0,0,0,0,29625.0,1,2,0,0.266,0.0936,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-01-03,ALL,3,3,0,0,0,0,47572.0,1,3,0,-0.0689,-0.107,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-01-03,NBA,3,3,0,0,0,0,47572.0,1,3,0,-0.0689,-0.107,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2022-01-03,ALL,2,2,0,0,0,0,0.0,2,2,0,-0.0117,-0.00598,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,-0.0117,-0.00598,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2022-01-03,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0117,-0.00598,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-03,ALL,5,5,0,0,0,0,40291.0,3,5,0,-0.0355,0.0292,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-03,NBA,2,2,0,0,0,0,40291.0,1,2,0,-0.0355,0.0292,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,-0.0355,0.0292,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-03,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0355,0.0292,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2022-01-03,ALL,1,1,0,0,0,0,12983.0,1,1,0,-0.000517,0.164,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2022-01-03,NBA,1,1,0,0,0,0,12983.0,1,1,0,-0.000517,0.164,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-03,ALL,4,4,0,0,0,0,40208.0,2,4,0,0.0132,0.0556,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-03,NBA,2,2,0,0,0,0,40208.0,1,2,0,0.0132,0.0556,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-03,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0132,0.0556,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2022-01-03,ALL,2,2,0,0,0,0,15238.0,2,2,0,0.131,0.201,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2022-01-03,NBA,1,1,0,0,0,0,15238.0,1,1,0,0.131,0.201,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2022-01-03,NFL,1,1,0,0,0,0,0.0,1,1,0,0.131,0.201,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2022-01-03,ALL,2,2,0,0,0,0,34682.0,1,2,0,0.159,-0.0408,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2022-01-03,NBA,2,2,0,0,0,0,34682.0,1,2,0,0.159,-0.0408,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2022-01-10,ALL,2,2,0,0,0,0,0.0,1,2,0,0.122,-0.0596,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.122,-0.0596,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-10,ALL,4,4,0,0,0,0,33365.0,2,4,0,0.0544,-0.0236,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-10,NBA,2,2,0,0,0,0,33365.0,1,2,0,0.0544,-0.0236,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0544,-0.0236,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-10,ALL,2,2,0,0,0,0,0.0,1,2,0,0.0321,-0.109,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0321,-0.109,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2022-01-10,ALL,4,4,0,0,0,0,50767.0,1,4,0,-0.0134,0.264,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2022-01-10,NBA,4,4,0,0,0,0,50767.0,1,4,0,-0.0134,0.264,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2022-01-10,ALL,1,1,0,0,0,0,18064.0,1,1,0,-0.178,-0.635,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2022-01-10,NBA,1,1,0,0,0,0,18064.0,1,1,0,-0.178,-0.635,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-01-10,ALL,3,3,0,0,0,0,0.0,1,3,0,0.0387,-0.0274,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-01-10,NHL,3,3,0,0,0,0,0.0,1,3,0,0.0387,-0.0274,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2022-01-10,ALL,4,4,0,0,0,0,34492.0,2,4,0,0.31,0.0156,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2022-01-10,NBA,2,2,0,0,0,0,34492.0,1,2,0,0.31,0.0156,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.31,0.0156,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-01-10,ALL,5,5,0,0,0,0,42247.0,2,5,0,-0.332,-0.753,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-01-10,NBA,3,3,0,0,0,0,42247.0,1,3,0,-0.332,-0.753,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.332,-0.753,True
12011,Broward County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2022-01-10,ALL,3,3,0,0,0,0,0.0,1,3,0,0.112,-0.0695,True
12011,Broward County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2022-01-10,NHL,3,3,0,0,0,0,0.0,1,3,0,0.112,-0.0695,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2022-01-10,ALL,3,3,0,1,0,0,0.0,2,3,0,0.111,-0.049,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2022-01-10,NFL,1,1,0,1,0,0,0.0,1,1,0,0.111,-0.049,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.111,-0.049,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2022-01-10,ALL,2,2,0,0,0,0,39200.0,1,2,0,0.1,-0.239,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2022-01-10,NBA,2,2,0,0,0,0,39200.0,1,2,0,0.1,-0.239,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2022-01-10,ALL,2,2,0,0,0,0,31769.0,1,2,0,0.0927,-0.218,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2022-01-10,NBA,2,2,0,0,0,0,31769.0,1,2,0,0.0927,-0.218,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2022-01-10,ALL,5,5,0,0,0,0,62758.0,2,5,0,-0.072,0.101,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2022-01-10,NBA,3,3,0,0,0,0,62758.0,1,3,0,-0.072,0.101,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.072,0.101,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2022-01-10,ALL,2,2,0,0,0,0,27579.0,1,2,0,0.0888,0.478,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2022-01-10,NBA,2,2,0,0,0,0,27579.0,1,2,0,0.0888,0.478,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2022-01-10,ALL,2,2,0,0,0,0,30561.0,1,2,0,-0.0195,-0.251,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2022-01-10,NBA,2,2,0,0,0,0,30561.0,1,2,0,-0.0195,-0.251,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2022-01-10,ALL,5,5,0,0,0,0,38312.0,2,5,0,-0.0658,-0.288,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2022-01-10,NBA,2,2,0,0,0,0,38312.0,1,2,0,-0.0658,-0.288,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2022-01-10,NHL,3,3,0,0,0,0,0.0,1,3,0,-0.0658,-0.288,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-10,ALL,5,5,0,0,0,0,54023.0,2,5,0,0.167,0.733,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-10,NBA,3,3,0,0,0,0,54023.0,1,3,0,0.167,0.733,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.167,0.733,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-10,ALL,1,1,0,0,0,0,0.0,1,1,0,0.101,0.0895,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,0.101,0.0895,True
29095,Jackson County,MO,28140,"Kansas City, MO-KS",2022-01-10,ALL,1,1,0,1,0,0,0.0,1,1,0,0.264,0.226,True
29095,Jackson County,MO,28140,"Kansas City, MO-KS",2022-01-10,NFL,1,1,0,1,0,0,0.0,1,1,0,0.264,0.226,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2022-01-10,ALL,2,2,0,0,0,0,0.0,1,2,0,0.295,0.834,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.295,0.834,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2022-01-10,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.151,0.105,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.151,0.105,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2022-01-10,ALL,2,2,0,1,0,0,0.0,2,2,0,0.221,-0.258,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2022-01-10,NFL,1,1,0,1,0,0,0.0,1,1,0,0.221,-0.258,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,0.221,-0.258,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-10,ALL,2,2,0,0,0,0,33998.0,1,2,0,0.179,0.316,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-10,NBA,2,2,0,0,0,0,33998.0,1,2,0,0.179,0.316,True
36059,Nassau County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-10,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0626,-0.0802,True
36059,Nassau County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0626,-0.0802,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-10,ALL,2,2,0,0,0,0,34784.0,1,2,0,0.0677,-0.129,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2022-01-10,NBA,2,2,0,0,0,0,34784.0,1,2,0,0.0677,-0.129,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2022-01-10,ALL,2,2,0,0,0,0,30264.0,1,2,0,0.0557,0.152,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2022-01-10,NBA,2,2,0,0,0,0,30264.0,1,2,0,0.0557,0.152,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2022-01-10,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0371,0.0105,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0371,0.0105,True
39049,Franklin County,OH,18140,"Columbus, OH",2022-01-10,ALL,1,1,0,0,0,0,0.0,1,1,0,0.169,0.0843,True
39049,Franklin County,OH,18140,"Columbus, OH",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,0.169,0.0843,True
39061,Hamilton County,OH,17140,"Cincinnati, OH-KY-IN",2022-01-10,ALL,1,1,0,1,0,0,0.0,1,1,0,0.064,0.165,True
39061,Hamilton County,OH,17140,"Cincinnati, OH-KY-IN",2022-01-10,NFL,1,1,0,1,0,0,0.0,1,1,0,0.064,0.165,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2022-01-10,ALL,2,2,0,0,0,0,30056.0,1,2,0,0.23,-0.0867,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2022-01-10,NBA,2,2,0,0,0,0,30056.0,1,2,0,0.23,-0.0867,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-01-10,ALL,2,2,0,0,0,0,32787.0,1,2,0,-0.0998,-0.0168,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-01-10,NBA,2,2,0,0,0,0,32787.0,1,2,0,-0.0998,-0.0168,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-10,ALL,3,3,0,0,0,0,40761.0,2,3,0,-0.0338,0.0369,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-10,NBA,2,2,0,0,0,0,40761.0,1,2,0,-0.0338,0.0369,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0338,0.0369,True
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022-01-10,ALL,2,2,0,0,0,0,0.0,1,2,0,0.081,0.721,True
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022-01-10,NHL,2,2,0,0,0,0,0.0,1,2,0,0.081,0.721,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2022-01-10,ALL,3,3,0,0,0,0,50387.0,1,3,0,-0.00027,0.126,True
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2022-01-10,NBA,3,3,0,0,0,0,50387.0,1,3,0,-0.00027,0.126,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2022-01-10,ALL,3,3,0,0,0,0,36697.0,1,3,0,0.0926,-0.0931,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2022-01-10,NBA,3,3,0,0,0,0,36697.0,1,3,0,0.0926,-0.0931,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-10,ALL,3,3,0,0,0,0,39857.0,2,3,0,-0.00824,0.0244,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-10,NBA,2,2,0,0,0,0,39857.0,1,2,0,-0.00824,0.0244,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.00824,0.0244,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2022-01-10,ALL,2,2,0,0,0,0,28870.0,1,2,0,0.106,0.166,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2022-01-10,NBA,2,2,0,0,0,0,28870.0,1,2,0,0.106,0.166,True
48439,Tarrant County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-10,ALL,1,1,0,1,0,0,0.0,1,1,0,-0.0634,0.191,True
48439,Tarrant County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2022-01-10,NFL,1,1,0,1,0,0,0.0,1,1,0,-0.0634,0.191,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2022-01-10,ALL,1,1,0,0,0,0,18306.0,1,1,0,0.0819,0.049,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2022-01-10,NBA,1,1,0,0,0,0,18306.0,1,1,0,0.0819,0.049,True
53033,King County,WA,42660,"Seattle-Tacoma-Bellevue, WA",2022-01-10,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.0921,-0.141,True
53033,King County,WA,42660,"Seattle-Tacoma-Bellevue, WA",2022-01-10,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0921,-0.141,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2022-01-10,ALL,2,2,0,0,0,0,35189.0,1,2,0,0.175,0.0469,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2022-01-10,NBA,2,2,0,0,0,0,35189.0,1,2,0,0.175,0.0469,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2022-01-17,ALL,2,2,0,0,0,0,17071.0,2,2,0,0.123,-0.0445,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2022-01-17,NBA,1,1,0,0,0,0,17071.0,1,1,0,0.123,-0.0445,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2022-01-17,NHL,1,1,0,0,0,0,0.0,1,1,0,0.123,-0.0445,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-17,ALL,6,6,0,1,0,0,50136.0,3,6,0,0.0264,-0.0407,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-17,NBA,3,3,0,0,0,0,50136.0,1,3,0,0.0264,-0.0407,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-17,NFL,1,1,0,1,0,0,0.0,1,1,0,0.0264,-0.0407,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-17,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0264,-0.0407,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-17,ALL,2,2,0,0,0,0,0.0,1,2,0,0.022,-0.122,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-17,NHL,2,2,0,0,0,0,0.0,1,2,0,0.022,-0.122,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2022-01-17,ALL,1,1,0,0,0,0,12907.0,1,1,0,-0.0317,0.158,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2022-01-17,NBA,1,1,0,0,0,0,12907.0,1,1,0,-0.0317,0.158,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2022-01-17,ALL,3,3,0,0,0,0,54192.0,1,3,0,-0.145,-0.673,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2022-01-17,NBA,3,3,0,0,0,0,54192.0,1,3,0,-0.145,-0.673,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-01-17,ALL,2,2,0,0,0,0,0.0,1,2,0,0.0225,-0.0179,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-01-17,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0225,-0.0179,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2022-01-17,ALL,5,5,0,0,0,0,47203.0,2,5,0,0.247,-0.0192,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2022-01-17,NBA,3,3,0,0,0,0,47203.0,1,3,0,0.247,-0.0192,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2022-01-17,NHL,2,2,0,0,0,0,0.0,1,2,0,0.247,-0.0192,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-01-17,ALL,6,6,0,0,0,0,61087.0,2,6,0,-0.311,-0.686,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-01-17,NBA,4,4,0,0,0,0,61087.0,1,4,0,-0.311,-0.686,True
